,address,checkins,city,country,created,icon,id,latitude,longitude,title,type,updated
554,Зубовский б-р 25,28,1.0,1,1280741968,https://vk.com/images/places/clubs.png,555,55.736483,37.590057,Распутин,4,1525707418.0
555,Б.Златоустинский пер. 7,1213,1.0,1,1280741968,https://vk.com/images/places/clubs.png,556,55.758686,37.632668,Пропаганда,4,1529960994.0
556,Каретный Ряд 3К1,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,557,55.770304,37.609308,Парижская жизнь,4,1457344506.0
557,Н.Арбат 21К1,64,1.0,1,1280741968,https://vk.com/images/places/clubs.png,558,55.751943,37.585057,Метелица,4,1524784477.0
558,Марксистская 38,77,1.0,1,1280741968,https://vk.com/images/places/clubs.png,559,55.733878,37.666944,Кристалл,4,1524873492.0
559,Лубянский пр. 25К1,449,1.0,1,1280741968,https://vk.com/images/places/clubs.png,560,55.754598,37.634811,Китайский летчик Джао Да,4,1529940524.0
560,просп. Мира 116а,29,1.0,1,1280741968,https://vk.com/images/places/clubs.png,561,55.809575,37.63809,Белый медведь,4,1499668976.0
561,Тверская 17,16,1.0,1,1280741968,https://vk.com/images/places/clubs.png,562,55.763503,37.606514,Night Flight,4,1523310338.0
562,Потаповский пер. 8К2,12,1.0,1,1280741968,https://vk.com/images/places/clubs.png,563,55.760444,37.641351,Проект ОГИ,4,1335204952.0
563,Садовая-Самотечная 4К2,50,1.0,1,1280741968,https://vk.com/images/places/clubs.png,564,55.772558,37.613225,B.B.King,4,1529262085.0
564,Красная Пресня 23К1б,8,1.0,1,1280741968,https://vk.com/images/places/clubs.png,565,55.761715,37.566701,Dolls,4,1510617831.0
565,Горьковское ш. 15,202,1.0,1,1280741968,https://vk.com/images/places/clubs.png,566,55.782443,37.579306,Golden Palace,4,1529743475.0
566,Бережковская наб. 2,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,567,55.741328,37.56715,Grand Prix,4,1466065692.0
567,2-я Тверская-Ямская 40К3,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,568,55.774229,37.590812,Platinum Gentlemen`s Club,4,1427330515.0
577,Дубининская 69,7,1.0,1,1280741968,https://vk.com/images/places/clubs.png,578,55.714964,37.634427,Fashion O.Z.O. Club,4,1424003199.0
581,Зубовский б-р 27К5,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,582,55.736969,37.588072,Сафари Лодж,4,1380956031.0
594,Пушечная 3,17,1.0,1,1280741968,https://vk.com/images/places/clubs.png,595,55.761234,37.621426,Karma Bar,4,1501368788.0
595,Доброслободская 2К38,66,1.0,1,1280741968,https://vk.com/images/places/clubs.png,596,55.769231,37.669603,Fresh,4,1497685640.0
596,Косыгина 15,19,1.0,1,1280741968,https://vk.com/images/places/clubs.png,597,55.706406,37.554421,911,4,1528727813.0
597,Измайловский вал 2,4,1.0,1,1280741968,https://vk.com/images/places/clubs.png,598,55.783625,37.719127,Голодная кошка,4,1390400387.0
598,Олимпийский просп. 16К1,14,1.0,1,1280741968,https://vk.com/images/places/clubs.png,599,55.781117,37.626396,Show Girls,4,1387973638.0
601,Лубянский пр. 7К1,46,1.0,1,1280741968,https://vk.com/images/places/clubs.png,602,55.7586,37.630203,Туннель,4,1391181847.0
602,Литовский б-р 7,9,1.0,1,1280741968,https://vk.com/images/places/clubs.png,603,55.612833,37.536895,B-52,4,1412598855.0
603,Б.Академическая 41К1,12,1.0,1,1280741968,https://vk.com/images/places/clubs.png,604,55.833774,37.533032,Затмение,4,1508870418.0
609,Протопоповский пер. 9,9,1.0,1,1280741968,https://vk.com/images/places/clubs.png,610,55.780598,37.638081,Чай,4,1449230739.0
610,Крымский вал 9,35,1.0,1,1280741968,https://vk.com/images/places/clubs.png,611,55.731404,37.603406,Времена года,4,1527845014.0
612,Страстной б-р 5,9,1.0,1,1280741968,https://vk.com/images/places/clubs.png,613,55.767241,37.607691,Шоколад,4,1351861317.0
618,Докукина 10К12,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,619,55.839668,37.6524,Замок,4,1425673138.0
622,Фокина 4,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,623,55.774492,37.4675,Патриот,4,1488052641.0
623,Тверская 14,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,624,55.764298,37.606766,YE,4,
639,Всеволода Сибирцева 10,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,640,55.839001,37.3788,Drive,4,1451616501.0
654,Петровка 21К1,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,655,55.76561,37.615569,Tabu,4,
656,Громова 24,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,657,55.74298,37.492401,Cafenet,4,1342121746.0
659,Рубцовская наб. 6,4,1.0,1,1280741968,https://vk.com/images/places/clubs.png,660,55.77993,37.70028,Нокаут.Gold,4,1507759742.0
668,Токмаков пер. 11,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,669,55.767241,37.669738,Горбатая гора,4,1348924614.0
669,М.Палашевский пер. 6,14,1.0,1,1280741968,https://vk.com/images/places/clubs.png,670,55.765194,37.60266,Bogema,4,1505898647.0
670,Ниж.Сусальный пер. 5К5а,43,1.0,1,1280741968,https://vk.com/images/places/clubs.png,671,55.759765,37.664267,Discoteque,4,1351367804.0
671,Мантулинская 5К1,14,1.0,1,1280741968,https://vk.com/images/places/clubs.png,672,55.755799,37.552058,Плазма-холл,4,1408567016.0
673,Ленинградский просп. 37К6,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,674,55.793409,37.543048,Secret Service,4,1363959000.0
690,Ст.Басманная 20К13,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,691,55.7664,37.667037,Play Cafe,4,1353488586.0
696,Дмитровское ш. 27К1,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,697,55.826518,37.570797,Fases,4,1349248169.0
697,Симферопольский б-р 4,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,698,55.659419,37.607691,Революция,4,1352407243.0
703,Спортивная 4К4,6,1.0,1,1280741968,https://vk.com/images/places/clubs.png,704,55.739422,37.612739,Миллиардер,4,1352207542.0
706,Кировоградская 15,12,1.0,1,1280741968,https://vk.com/images/places/clubs.png,707,55.609446,37.604708,Place,4,1415885651.0
712,Дружинниковская 15,23,1.0,1,1280741968,https://vk.com/images/places/clubs.png,713,55.759755,37.574696,Бархат,4,1454265862.0
714,Таганская пл. 20,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,715,55.76643,37.664087,Килтон,4,1389470339.0
721,Новочеркасский б-р 19а,8,1.0,1,1280741968,https://vk.com/images/places/clubs.png,722,55.64796,37.727769,City Club,4,1471501919.0
732,Б.Златоустинский пер. 2К8,26,1.0,1,1280741968,https://vk.com/images/places/clubs.png,733,55.759968,37.631083,Point Rouge,4,1524952205.0
742,Маршала Катукова 8,9,1.0,1,1280741968,https://vk.com/images/places/clubs.png,743,55.809575,37.402327,Disco,4,1408138001.0
744,Петровка 17К1,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,745,55.764491,37.616485,Армида,4,1324646420.0
752,Земляной Вал 60К28,22,1.0,1,1280741968,https://vk.com/images/places/clubs.png,753,55.746512,37.654781,FM Club,4,1493319157.0
753,Митинская 52,9,1.0,1,1280741968,https://vk.com/images/places/clubs.png,754,55.85293,37.354186,Meet Club,4,1501167289.0
757,Крымский вал 3К2,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,758,55.729313,37.609049,Zachet,4,1386567270.0
765,Зеленый просп. 8б,33,1.0,1,1280741968,https://vk.com/images/places/clubs.png,766,55.748224,37.776215,Сова,4,1467411744.0
767,ЦПКиО им. Маяковского 18,20,1.0,1,1280741968,https://vk.com/images/places/clubs.png,768,55.779403,37.689959,Актовый зал,4,1467888969.0
768,Театральный пр. 2,12,1.0,1,1280741968,https://vk.com/images/places/clubs.png,769,55.758797,37.622836,Cabaret Metropol,4,1412927126.0
806,корп. 532 7,66,1.0,1,1280741968,https://vk.com/images/places/clubs.png,807,55.787725,37.616036,Plan B,4,1528726281.0
807,Б.Дмитровка 11,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,808,55.761958,37.613737,Music Town,4,1442170140.0
810,Орджоникидзе 11,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,811,55.710869,37.605292,Б1 Maximum,4,1510333877.0
823,Ниж.Сусальный пер. 5,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,824,55.761319,37.662978,Gazgallery,4,1406610015.0
824,Воротниковский пер. 12,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,825,55.770831,37.601394,Подвал,4,1326499680.0
825,Болотная наб. 9а,342,1.0,1,1280741968,https://vk.com/images/places/clubs.png,826,55.740841,37.611212,Рай,4,1495935520.0
830,Сретенский б-р 6К2,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,831,55.765508,37.635054,Контрабас,4,1310385292.0
831,Ломоносова 46,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,832,55.745818,37.667797,Platinum,4,1349601919.0
832,Брюсов пер. 8К10,98,1.0,1,1280741968,https://vk.com/images/places/clubs.png,833,55.759648,37.608598,Союз композиторов,4,1527710610.0
834,Ташкентская 38К13,21,1.0,1,1280741968,https://vk.com/images/places/clubs.png,835,55.694566,37.800972,Академия,4,1516461881.0
843,Манежная пл. 1К2,15,1.0,1,1280741968,https://vk.com/images/places/clubs.png,844,55.755783,37.614703,Альбион,4,1374944982.0
851,Володарского 16,46,1.0,1,1280741968,https://vk.com/images/places/clubs.png,852,55.768086,37.639276,Клуб Игоря Бутмана,4,1524256756.0
852,Багратионовский пр. 12,10,1.0,1,1280741968,https://vk.com/images/places/clubs.png,853,55.746274,37.510403,Зебра 2,4,1378100121.0
856,Севастопольский просп. 33,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,857,55.675265,37.59224,Старый Томас,4,1512733751.0
862,Ащеулов пер. 9,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,863,55.767712,37.634595,Tropiche,4,
864,просп. Вернадского 53,71,1.0,1,1280741968,https://vk.com/images/places/clubs.png,865,55.673164,37.50231,FM Caf? Club,4,1516347202.0
892,Манежная пл. 1К2,7,1.0,1,1280741968,https://vk.com/images/places/clubs.png,893,55.755783,37.614603,Променад,4,1380907453.0
896,Маросейка 15,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,897,55.758058,37.637335,Шеф и Григорич,4,1353645357.0
897,пл. Киевского Вокзала 2,20,1.0,1,1280741968,https://vk.com/images/places/clubs.png,898,55.74449,37.566202,Song & Show Сlub Isterika,4,1503142307.0
900,Сергия Радонежского 5К2,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,901,55.747196,37.674031,Корс,4,1431606771.0
907,Ст.Басманная 20К13,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,908,55.7664,37.667087,Phonteq House,4,1320518756.0
908,Новослободская 20,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,909,55.782542,37.598762,Vovva,4,1333801582.0
915,Петрозаводская 22,4,1.0,1,1280741968,https://vk.com/images/places/clubs.png,916,55.775434,37.555077,4ever Young,4,1414811384.0
917,Просвирин пер. 7,7,1.0,1,1280741968,https://vk.com/images/places/clubs.png,918,55.768851,37.633877,Shandra,4,1466129130.0
918,Славянская пл. 2К3,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,919,55.75357,37.635048,Театро,4,1417251501.0
927,Певческий пер. 4К1,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,928,55.751796,37.641719,Бордо,4,1449002962.0
930,Волгоградский пр. 6,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,931,55.819257,37.564818,Castle Rock Club,4,1385285917.0
935,ская 135К1,2,72.0,1,1280741968,https://vk.com/images/places/clubs.png,936,55.676783,37.762349,Фэнтази,4,1462050207.0
948,Столешников пер. 12,504,1.0,1,1280741968,https://vk.com/images/places/clubs.png,949,55.762728,37.614572,Shop & Bar Denis Simachev,4,1529607237.0
957,Б.Факельный пер. 3К2,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,958,55.742048,37.664276,Red Fox,4,1351106441.0
958,Профсоюзная 154,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,959,55.621526,37.504618,Аврора,4,1483108057.0
959,Рязанский просп. 2б,1,1.0,1,1280741968,https://vk.com/images/places/clubs.png,960,55.730487,37.73862,Strangel,4,1354187530.0
962,Солянка 11,220,1.0,1,1280741968,https://vk.com/images/places/clubs.png,963,55.751573,37.64145,Солянка,4,1527779803.0
966,3-я ул. Ямского поля 24,8,1.0,1,1280741968,https://vk.com/images/places/clubs.png,967,55.782841,37.579699,Техника молодежи,4,1398518896.0
967,просп. Мира 26К1,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,968,55.777373,37.633517,Cicterna Hall,4,1316776309.0
969,Академика Королева 13,21,1.0,1,1280741968,https://vk.com/images/places/clubs.png,970,55.819565,37.619701,Persona Grata,4,1507473796.0
972,Генерала Белова 21К2,5,1.0,1,1280741968,https://vk.com/images/places/clubs.png,973,55.617108,37.721211,Квадрат,4,1439260355.0
992,Варварка 14,4,1.0,1,1280741968,https://vk.com/images/places/clubs.png,993,55.752566,37.632125,Арка,4,1350627906.0
1002,наб. Тараса Шевченко 2К3,318,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1003,55.747282,37.569036,Крыша мира,4,1523904644.0
1007,Азовская 18,21,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1008,55.656006,37.597711,Ниагара,4,1511042880.0
1009,Волжская 46,8,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1010,55.786202,37.641369,Sabotage,4,1347796863.0
1012,Б.Молчановка 12К1,0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1013,55.753443,37.594737,Резиденция,4,1332101574.0
1015,Кутузовский просп. 36К3,29,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1016,55.740096,37.526313,Точка отрыва,4,1511612199.0
1016,Маросейка 8,16,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1017,55.757465,37.63535,Minibar,4,1393715357.0
1017,просп. Кирова 3б,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1018,55.727567,37.621651,Zoloto,4,1409845256.0
1021,"пос. Орел-Изумрудный, Петрозаводская 15",0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1022,55.756548,37.719334,Шоссе,4,1336735214.0
1031,"Тульская обл., дер. Кочаки 6К1",0,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1032,55.637896,37.677679,Rain,4,1366486550.0
1035,Коломенский пр. 10,13,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1036,55.665594,37.650747,Ступени,4,1460850605.0
1037, 12,3,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1038,55.854032,37.605652,Колесо,4,1349776588.0
1038,Свободы 42,52,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1039,55.846275,37.454905,Бора-бора,4,1467162216.0
1040,Новослободская 18,2,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1041,55.782304,37.599408,Quadro Bar,4,1396732777.0
1042,Всеволода Сибирцева 10,11,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1043,55.839001,37.3788,Сцена,4,1415471650.0
1047,1-й Автозаводский пр. 4К1,26,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1048,55.704007,37.65655,G-Club,4,1459428839.0
1055,Усиевича 12К14,4,1.0,1,1280741968,https://vk.com/images/places/clubs.png,1056,55.806267,37.528185,Air Club,4,1432636786.0
